MN_RE_696,-1,19_SiO_MR-MGN-BE17,-1,051_CH3OCH3_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,0.071537013
MN_RE_697,-1,19_SiO_MR-MGN-BE17,-1,051_CH3OCH3_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,0.047718074
MN_RE_698,-1,19_SiO_MR-MGN-BE17,-1,051_CH3OCH3_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,0.099321249
MN_RE_699,-1,19_SiO_MR-MGN-BE17,-1,051_CH3OCH3_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,0.07550231
MN_RE_700,-1,19_SiO_MR-MGN-BE17,-1,051_CH3OCH3_SR-MGN-BE107,1,101_SiH4_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.043645595
MN_RE_701,-1,19_SiO_MR-MGN-BE17,-1,016_C3H8_SR-MGN-BE107,1,046_CH3COCH3_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,0.093132123
MN_RE_702,-1,19_SiO_MR-MGN-BE17,-1,016_C3H8_SR-MGN-BE107,1,046_CH3COCH3_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,0.120916359
MN_RE_703,-1,19_SiO_MR-MGN-BE17,-1,054_CH3_2App2_SR-MGN-BE107,1,03_CO_MR-MGN-BE17,1,100_SiH3_SR-MGN-BE107,0.017669995
MN_RE_704,-1,19_SiO_MR-MGN-BE17,-1,054_CH3_2App2_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,074_HCO_SR-MGN-BE107,0.092824028
MN_RE_705,-1,19_SiO_MR-MGN-BE17,-1,054_CH3_2App2_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,074_HCO_SR-MGN-BE107,0.120608264
MN_RE_706,-1,19_SiO_MR-MGN-BE17,-1,083_NH2_SR-MGN-BE107,1,12_NO_MR-MGN-BE17,1,098_SiH2_1A1_SR-MGN-BE107,0.094445034
MN_RE_707,-1,19_SiO_MR-MGN-BE17,-1,083_NH2_SR-MGN-BE107,1,12_NO_MR-MGN-BE17,1,099_SiH2_3B1_SR-MGN-BE107,0.12222927
MN_RE_708,-1,19_SiO_MR-MGN-BE17,-1,085_NH3_SR-MGN-BE107,1,12_NO_MR-MGN-BE17,1,100_SiH3_SR-MGN-BE107,0.147548582
MN_RE_709,-1,19_SiO_MR-MGN-BE17,-1,098_SiH2_1A1_SR-MGN-BE107,1,071_H2O_SR-MGN-BE107,1,094_Si2_SR-MGN-BE107,0.047851988
MN_RE_710,-1,19_SiO_MR-MGN-BE17,-1,099_SiH2_3B1_SR-MGN-BE107,1,071_H2O_SR-MGN-BE107,1,094_Si2_SR-MGN-BE107,0.020067752
MN_RE_711,-1,19_SiO_MR-MGN-BE17,-1,072_H2S_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,098_SiH2_1A1_SR-MGN-BE107,0.131646957
MN_RE_712,-1,19_SiO_MR-MGN-BE17,-1,072_H2S_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,099_SiH2_3B1_SR-MGN-BE107,0.159431193
MN_RE_713,-1,19_SiO_MR-MGN-BE17,-1,052_CH3OH_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,0.070800108
MN_RE_714,-1,19_SiO_MR-MGN-BE17,-1,052_CH3OH_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,0.098584344
MN_RE_715,-1,19_SiO_MR-MGN-BE17,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.07936051
MN_RE_716,-1,19_SiO_MR-MGN-BE17,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.107144746
MN_RE_717,-1,19_SiO_MR-MGN-BE17,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.068321818
MN_RE_718,-1,19_SiO_MR-MGN-BE17,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.096106054
MN_RE_719,-1,19_SiO_MR-MGN-BE17,-1,032_CCl4_SR-MGN-BE107,1,03_CO_MR-MGN-BE17,1,096_SiCl4_SR-MGN-BE107,-0.186505425
MN_RE_720,-1,19_SiO_MR-MGN-BE17,-1,034_CF4_SR-MGN-BE107,1,03_CO_MR-MGN-BE17,1,097_SiF4_SR-MGN-BE107,-0.22110851
MN_RE_721,-1,19_SiO_MR-MGN-BE17,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.04564161
MN_RE_722,-1,19_SiO_MR-MGN-BE17,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.073425846
MN_RE_723,-1,19_SiO_MR-MGN-BE17,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.064945893
MN_RE_724,-1,19_SiO_MR-MGN-BE17,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.092730129
MN_RE_725,-1,19_SiO_MR-MGN-BE17,-1,043_CH3CHO_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.11291868
MN_RE_726,-1,19_SiO_MR-MGN-BE17,-1,043_CH3CHO_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.140702916
MN_RE_727,-1,19_SiO_MR-MGN-BE17,-1,006_C2H4O_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.077645773
MN_RE_728,-1,19_SiO_MR-MGN-BE17,-1,006_C2H4O_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.105430009
MN_RE_729,-1,19_SiO_MR-MGN-BE17,-1,008_C2H5O_SR-MGN-BE107,1,100_SiH3_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.040336584
MN_RE_730,-1,19_SiO_MR-MGN-BE17,-1,040_CH3CH2OH_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,0.08802801
MN_RE_731,-1,19_SiO_MR-MGN-BE17,-1,040_CH3CH2OH_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,0.064209072
MN_RE_732,-1,19_SiO_MR-MGN-BE17,-1,040_CH3CH2OH_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,0.115812246
MN_RE_733,-1,19_SiO_MR-MGN-BE17,-1,040_CH3CH2OH_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,0.091993308
MN_RE_734,-1,19_SiO_MR-MGN-BE17,-1,040_CH3CH2OH_SR-MGN-BE107,1,101_SiH4_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.060136592
MN_RE_735,-1,19_SiO_MR-MGN-BE17,-1,026_C4H8_cyclobutane_SR-MGN-BE107,1,101_SiH4_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.031012713
MN_RE_736,-1,19_SiO_MR-MGN-BE17,-1,027_C4H8_isobutene_SR-MGN-BE107,1,101_SiH4_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.043873324
MN_RE_737,-1,17_SO2_MR-MGN-BE17,-1,035_CH2CH_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,045_CH3CO_SR-MGN-BE107,-0.002344376
MN_RE_738,-1,17_SO2_MR-MGN-BE17,-1,035_CH2CH_SR-MGN-BE107,1,093_SH_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,-0.019840275
MN_RE_739,-1,17_SO2_MR-MGN-BE17,-1,057_CH4_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,052_CH3OH_SR-MGN-BE107,0.054979015
MN_RE_740,-1,17_SO2_MR-MGN-BE17,-1,057_CH4_SR-MGN-BE107,1,14_O2_MR-MGN-BE17,1,053_CH3SH_SR-MGN-BE107,0.114861146
MN_RE_741,-1,17_SO2_MR-MGN-BE17,-1,057_CH4_SR-MGN-BE107,1,072_H2S_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,-0.005867834
MN_RE_742,-1,17_SO2_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,046_CH3COCH3_SR-MGN-BE107,0.022197933
MN_RE_743,-1,17_SO2_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,053_CH3SH_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.017455464
MN_RE_744,-1,17_SO2_MR-MGN-BE17,-1,041_CH3CH3_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,051_CH3OCH3_SR-MGN-BE107,0.065200522
MN_RE_745,-1,17_SO2_MR-MGN-BE17,-1,041_CH3CH3_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,040_CH3CH2OH_SR-MGN-BE107,0.048709524
MN_RE_746,-1,17_SO2_MR-MGN-BE17,-1,041_CH3CH3_SR-MGN-BE107,1,072_H2S_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,0.005090578
MN_RE_747,-1,17_SO2_MR-MGN-BE17,-1,041_CH3CH3_SR-MGN-BE107,1,072_H2S_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,-0.018728361
MN_RE_748,-1,17_SO2_MR-MGN-BE17,-1,041_CH3CH3_SR-MGN-BE107,1,053_CH3SH_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,-0.003228729
MN_RE_749,-1,17_SO2_MR-MGN-BE17,-1,007_C2H5_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,008_C2H5O_SR-MGN-BE107,0.052286362
MN_RE_750,-1,17_SO2_MR-MGN-BE17,-1,007_C2H5_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,1,093_SH_SR-MGN-BE107,-0.011896229
MN_RE_751,-1,17_SO2_MR-MGN-BE17,-1,007_C2H5_SR-MGN-BE107,1,093_SH_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,-0.035715168
MN_RE_752,-1,17_SO2_MR-MGN-BE17,-1,036_CH2CH2_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,043_CH3CHO_SR-MGN-BE107,0.027328693
MN_RE_753,-1,17_SO2_MR-MGN-BE17,-1,036_CH2CH2_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,006_C2H4O_SR-MGN-BE107,0.0626016
MN_RE_754,-1,17_SO2_MR-MGN-BE17,-1,036_CH2CH2_SR-MGN-BE107,1,072_H2S_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.008600417
MN_RE_755,-1,17_SO2_MR-MGN-BE17,-1,039_CH2_3B1_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,070_H2CO_SR-MGN-BE107,-0.066674164
MN_RE_756,-1,17_SO2_MR-MGN-BE17,-1,039_CH2_3B1_SR-MGN-BE107,1,081_HOOH_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,0.01418672
MN_RE_757,-1,17_SO2_MR-MGN-BE17,-1,038_CH2_1A1_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,070_H2CO_SR-MGN-BE107,-0.079119499
MN_RE_758,-1,17_SO2_MR-MGN-BE17,-1,038_CH2_1A1_SR-MGN-BE107,1,081_HOOH_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,0.001741385
MN_RE_759,-1,17_SO2_MR-MGN-BE17,-1,060_CH_2pi_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,074_HCO_SR-MGN-BE107,-0.081731787
MN_RE_760,-1,17_SO2_MR-MGN-BE17,-1,071_H2O_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,081_HOOH_SR-MGN-BE107,0.131419143
MN_RE_761,-1,17_SO2_MR-MGN-BE17,-1,016_C3H8_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,009_C2H5OCH3_SR-MGN-BE107,0.061181592
MN_RE_762,-1,17_SO2_MR-MGN-BE17,-1,016_C3H8_SR-MGN-BE107,1,053_CH3SH_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,0.009886428
MN_RE_763,-1,17_SO2_MR-MGN-BE17,-1,016_C3H8_SR-MGN-BE107,1,053_CH3SH_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,-0.013932511
MN_RE_764,-1,17_SO2_MR-MGN-BE17,-1,054_CH3_2App2_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,037_CH2OH_SR-MGN-BE107,0.042801676
MN_RE_765,-1,17_SO2_MR-MGN-BE17,-1,054_CH3_2App2_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,1,093_SH_SR-MGN-BE107,-0.027543309
MN_RE_766,-1,17_SO2_MR-MGN-BE17,-1,072_H2S_SR-MGN-BE107,1,081_HOOH_SR-MGN-BE107,1,091_S2_SR-MGN-BE107,0.095462964
MN_RE_767,-1,17_SO2_MR-MGN-BE17,-1,078_HCl_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,080_HOCl_SR-MGN-BE107,0.101022703
MN_RE_768,-1,17_SO2_MR-MGN-BE17,-1,005_C2H2_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,069_H2CCO_SR-MGN-BE107,0.009310421
MN_RE_769,-1,17_SO2_MR-MGN-BE17,-1,005_C2H2_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,-0.009551853
MN_RE_770,-1,17_SO2_MR-MGN-BE17,-1,070_H2CO_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,077_HCOOH_SR-MGN-BE107,0.00976588
MN_RE_771,-1,17_SO2_MR-MGN-BE17,-1,012_C3H4_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,0.010757246
MN_RE_772,-1,17_SO2_MR-MGN-BE17,-1,012_C3H4_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,-0.013061692
MN_RE_773,-1,17_SO2_MR-MGN-BE17,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,081_HOOH_SR-MGN-BE107,1,020_C4H4S_SR-MGN-BE107,0.054496572
MN_RE_774,-1,17_SO2_MR-MGN-BE17,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,081_HOOH_SR-MGN-BE107,1,020_C4H4S_SR-MGN-BE107,0.04345788
MN_RE_775,-1,17_SO2_MR-MGN-BE17,-1,044_CH3CN_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,050_CH3NO2_SR-MGN-BE107,0.138077178
MN_RE_776,-1,17_SO2_MR-MGN-BE17,-1,049_CH3NH2_SR-MGN-BE107,1,072_H2S_SR-MGN-BE107,1,050_CH3NO2_SR-MGN-BE107,0.076640957
MN_RE_777,-1,17_SO2_MR-MGN-BE17,-1,068_H2_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,071_H2O_SR-MGN-BE107,0.01428062
MN_RE_778,-1,17_SO2_MR-MGN-BE17,-1,068_H2_SR-MGN-BE107,1,14_O2_MR-MGN-BE17,1,072_H2S_SR-MGN-BE107,0.087586086
MN_RE_779,-1,17_SO2_MR-MGN-BE17,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,081_HOOH_SR-MGN-BE107,1,020_C4H4S_SR-MGN-BE107,0.020777672
MN_RE_780,-1,17_SO2_MR-MGN-BE17,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,081_HOOH_SR-MGN-BE107,1,020_C4H4S_SR-MGN-BE107,0.040081955
MN_RE_781,-1,17_SO2_MR-MGN-BE17,-1,043_CH3CHO_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,076_HCOOCH3_SR-MGN-BE107,0.034415455
MN_RE_782,-1,17_SO2_MR-MGN-BE17,-1,043_CH3CHO_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,047_CH3COOH_SR-MGN-BE107,0.010596516
MN_RE_783,-1,17_SO2_MR-MGN-BE17,-1,006_C2H4O_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,076_HCOOCH3_SR-MGN-BE107,-0.000857453
MN_RE_784,-1,17_SO2_MR-MGN-BE17,-1,006_C2H4O_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,047_CH3COOH_SR-MGN-BE107,-0.024676391
MN_RE_785,-1,17_SO2_MR-MGN-BE17,-1,013_C3H4_allene_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,0.008627233
MN_RE_786,-1,17_SO2_MR-MGN-BE17,-1,013_C3H4_allene_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,-0.015191705
MN_RE_787,-1,17_SO2_MR-MGN-BE17,-1,014_C3H4_cyclopropene_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,-0.018781909
MN_RE_788,-1,17_SO2_MR-MGN-BE17,-1,014_C3H4_cyclopropene_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,-0.042600848
MN_RE_789,-1,17_SO2_MR-MGN-BE17,-1,015_C3H6_cyclopropane_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,046_CH3COCH3_SR-MGN-BE107,0.012552433
MN_RE_790,-1,17_SO2_MR-MGN-BE17,-1,015_C3H6_cyclopropane_SR-MGN-BE107,1,053_CH3SH_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.007809963
MN_RE_791,-1,17_SO2_MR-MGN-BE17,-1,030_C6H6_SR-MGN-BE107,1,020_C4H4S_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.041649411
MN_RE_792,-1,17_SO2_MR-MGN-BE17,-1,069_H2CCO_SR-MGN-BE107,1,16_SO_MR-MGN-BE17,1,075_HCOCOH_SR-MGN-BE107,0.044060955
MN_RE_793,-1,03_CO_MR-MGN-BE17,-1,16_SO_MR-MGN-BE17,1,14_O2_MR-MGN-BE17,1,092_SC_SR-MGN-BE107,0.12543093
MN_RE_794,-1,03_CO_MR-MGN-BE17,-1,10_N2_MR-MGN-BE17,1,12_NO_MR-MGN-BE17,1,02_CN_MR-MGN-BE17,0.206211617
MN_RE_795,-1,03_CO_MR-MGN-BE17,-1,12_NO_MR-MGN-BE17,1,14_O2_MR-MGN-BE17,1,02_CN_MR-MGN-BE17,0.148004041
MN_RE_796,-1,03_CO_MR-MGN-BE17,-1,02_CN_MR-MGN-BE17,1,12_NO_MR-MGN-BE17,1,22_c2_MR-MGN-BE17,0.189037347
MN_RE_797,-1,03_CO_MR-MGN-BE17,-1,31_VS_MR-TM-BE13,1,30_VO-nr_MR-TM-BE13,1,092_SC_SR-MGN-BE107,0.059254089
MN_RE_798,-1,03_CO_MR-MGN-BE17,-1,045_CH3CO_SR-MGN-BE107,1,060_CH_2pi_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.165405872
MN_RE_799,-1,03_CO_MR-MGN-BE17,-1,045_CH3CO_SR-MGN-BE107,1,074_HCO_SR-MGN-BE107,1,069_H2CCO_SR-MGN-BE107,0.03961313
MN_RE_800,-1,03_CO_MR-MGN-BE17,-1,045_CH3CO_SR-MGN-BE107,1,031_CCH_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,0.100325813
MN_RE_801,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,14_O2_MR-MGN-BE17,1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,0.140180459
MN_RE_802,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,14_O2_MR-MGN-BE17,1,022_C4H6_2-butyne_SR-MGN-BE107,0.151219151
MN_RE_803,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,14_O2_MR-MGN-BE17,1,023_C4H6_bicyclobutane_SR-MGN-BE107,0.173899359
MN_RE_804,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,14_O2_MR-MGN-BE17,1,024_C4H6_cyclobutene_SR-MGN-BE107,0.154595076
MN_RE_805,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,036_CH2CH2_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,0.054282293
MN_RE_806,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,071_H2O_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,0.014588546
MN_RE_807,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,1,076_HCOOCH3_SR-MGN-BE107,0.062655065
MN_RE_808,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,1,047_CH3COOH_SR-MGN-BE107,0.038836127
MN_RE_809,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,0.042345966
MN_RE_810,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,0.044475979
MN_RE_811,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,1,014_C3H4_cyclopropene_SR-MGN-BE107,0.071885121
MN_RE_812,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,043_CH3CHO_SR-MGN-BE107,1,069_H2CCO_SR-MGN-BE107,0.037550032
MN_RE_813,-1,03_CO_MR-MGN-BE17,-1,046_CH3COCH3_SR-MGN-BE107,1,006_C2H4O_SR-MGN-BE107,1,069_H2CCO_SR-MGN-BE107,0.072822939
MN_RE_814,-1,03_CO_MR-MGN-BE17,-1,035_CH2CH_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,037_CH2OH_SR-MGN-BE107,0.199191939
MN_RE_815,-1,03_CO_MR-MGN-BE17,-1,035_CH2CH_SR-MGN-BE107,1,060_CH_2pi_SR-MGN-BE107,1,069_H2CCO_SR-MGN-BE107,0.119000541
MN_RE_816,-1,03_CO_MR-MGN-BE17,-1,035_CH2CH_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,1,074_HCO_SR-MGN-BE107,0.027958333
MN_RE_817,-1,03_CO_MR-MGN-BE17,-1,035_CH2CH_SR-MGN-BE107,1,070_H2CO_SR-MGN-BE107,1,031_CCH_SR-MGN-BE107,0.088215557
MN_RE_818,-1,03_CO_MR-MGN-BE17,-1,057_CH4_SR-MGN-BE107,1,035_CH2CH_SR-MGN-BE107,1,086_OH_SR-MGN-BE107,0.169679264
MN_RE_819,-1,03_CO_MR-MGN-BE17,-1,057_CH4_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,070_H2CO_SR-MGN-BE107,0.153724174
MN_RE_820,-1,03_CO_MR-MGN-BE17,-1,057_CH4_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,070_H2CO_SR-MGN-BE107,0.166169509
MN_RE_821,-1,03_CO_MR-MGN-BE17,-1,057_CH4_SR-MGN-BE107,1,060_CH_2pi_SR-MGN-BE107,1,037_CH2OH_SR-MGN-BE107,0.24893276
MN_RE_822,-1,03_CO_MR-MGN-BE17,-1,057_CH4_SR-MGN-BE107,1,071_H2O_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,0.055809484
MN_RE_823,-1,03_CO_MR-MGN-BE17,-1,057_CH4_SR-MGN-BE107,1,054_CH3_2App2_SR-MGN-BE107,1,074_HCO_SR-MGN-BE107,0.124399297
MN_RE_824,-1,03_CO_MR-MGN-BE17,-1,057_CH4_SR-MGN-BE107,1,068_H2_SR-MGN-BE107,1,069_H2CCO_SR-MGN-BE107,0.050839285
MN_RE_825,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,051_CH3OCH3_SR-MGN-BE107,0.234571944
MN_RE_826,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,040_CH3CH2OH_SR-MGN-BE107,0.218080946
MN_RE_827,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,045_CH3CO_SR-MGN-BE107,1,035_CH2CH_SR-MGN-BE107,0.123970655
MN_RE_828,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,036_CH2CH2_SR-MGN-BE107,1,069_H2CCO_SR-MGN-BE107,0.032419271
MN_RE_829,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,1,043_CH3CHO_SR-MGN-BE107,0.050437543
MN_RE_830,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,1,006_C2H4O_SR-MGN-BE107,0.085710451
MN_RE_831,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,070_H2CO_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,0.054778019
MN_RE_832,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,070_H2CO_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,0.056908032
MN_RE_833,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,070_H2CO_SR-MGN-BE107,1,014_C3H4_cyclopropene_SR-MGN-BE107,0.084317174
MN_RE_834,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,019_C4H4O_SR-MGN-BE107,1,068_H2_SR-MGN-BE107,0.022505859
MN_RE_835,-1,03_CO_MR-MGN-BE17,-1,042_CH3CHCH2_SR-MGN-BE107,1,031_CCH_SR-MGN-BE107,1,008_C2H5O_SR-MGN-BE107,0.209332913
MN_RE_836,-1,03_CO_MR-MGN-BE17,-1,041_CH3CH3_SR-MGN-BE107,1,045_CH3CO_SR-MGN-BE107,1,054_CH3_2App2_SR-MGN-BE107,0.110989496
