MN_RE_2846,-1,14_HeNe_c0_m1_NGDWI21,-1,25_NeNe_R_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,0.07226895651200001
MN_RE_2847,-1,14_HeNe_c0_m1_NGDWI21,-1,25_NeNe_R_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,0.049585823930900004
MN_RE_2848,-1,14_HeNe_c0_m1_NGDWI21,-1,17_KrKr_L_c0_m1_NGDWI21,1,18_KrKr_R_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,-0.0617185221932
MN_RE_2849,-1,14_HeNe_c0_m1_NGDWI21,-1,17_KrKr_L_c0_m1_NGDWI21,1,18_KrKr_R_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,-0.08440121551799999
MN_RE_2850,-1,14_HeNe_c0_m1_NGDWI21,-1,18_KrKr_R_c0_m1_NGDWI21,1,17_KrKr_L_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,0.118689562296
MN_RE_2851,-1,14_HeNe_c0_m1_NGDWI21,-1,18_KrKr_R_c0_m1_NGDWI21,1,17_KrKr_L_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,0.096006366964
MN_RE_2852,-1,14_HeNe_c0_m1_NGDWI21,-1,12_HeNe_L_c0_m1_NGDWI21,1,10_HeHe_L_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,0.0205728198141
MN_RE_2853,-1,14_HeNe_c0_m1_NGDWI21,-1,12_HeNe_L_c0_m1_NGDWI21,1,10_HeHe_L_c0_m1_NGDWI21,1,25_NeNe_R_c0_m1_NGDWI21,-0.0232103656429
MN_RE_2854,-1,14_HeNe_c0_m1_NGDWI21,-1,12_HeNe_L_c0_m1_NGDWI21,1,11_HeHe_R_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,0.0121326982623
MN_RE_2855,-1,14_HeNe_c0_m1_NGDWI21,-1,12_HeNe_L_c0_m1_NGDWI21,1,11_HeHe_R_c0_m1_NGDWI21,1,25_NeNe_R_c0_m1_NGDWI21,-0.0316505499456
MN_RE_2856,-1,14_HeNe_c0_m1_NGDWI21,-1,13_HeNe_R_c0_m1_NGDWI21,1,10_HeHe_L_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,0.04325576414250001
MN_RE_2857,-1,14_HeNe_c0_m1_NGDWI21,-1,13_HeNe_R_c0_m1_NGDWI21,1,10_HeHe_L_c0_m1_NGDWI21,1,25_NeNe_R_c0_m1_NGDWI21,-0.00052750916576
MN_RE_2858,-1,14_HeNe_c0_m1_NGDWI21,-1,13_HeNe_R_c0_m1_NGDWI21,1,11_HeHe_R_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,0.0348155798398
MN_RE_2859,-1,14_HeNe_c0_m1_NGDWI21,-1,13_HeNe_R_c0_m1_NGDWI21,1,11_HeHe_R_c0_m1_NGDWI21,1,25_NeNe_R_c0_m1_NGDWI21,-0.0089676683681
MN_RE_2860,-1,14_HeNe_c0_m1_NGDWI21,-1,07_HeAr_L_c0_m1_NGDWI21,1,09_HeAr_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,-0.00105501833152
MN_RE_2861,-1,14_HeNe_c0_m1_NGDWI21,-1,07_HeAr_L_c0_m1_NGDWI21,1,09_HeAr_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,-0.0237379124592
MN_RE_2862,-1,14_HeNe_c0_m1_NGDWI21,-1,07_HeAr_L_c0_m1_NGDWI21,1,23_NeAr_c0_m1_NGDWI21,1,10_HeHe_L_c0_m1_NGDWI21,-0.0601360072461
MN_RE_2863,-1,14_HeNe_c0_m1_NGDWI21,-1,07_HeAr_L_c0_m1_NGDWI21,1,23_NeAr_c0_m1_NGDWI21,1,11_HeHe_R_c0_m1_NGDWI21,-0.068576066047
MN_RE_2864,-1,14_HeNe_c0_m1_NGDWI21,-1,07_HeAr_L_c0_m1_NGDWI21,1,10_HeHe_L_c0_m1_NGDWI21,1,21_NeAr_L_c0_m1_NGDWI21,0.00474758249184
MN_RE_2865,-1,14_HeNe_c0_m1_NGDWI21,-1,07_HeAr_L_c0_m1_NGDWI21,1,10_HeHe_L_c0_m1_NGDWI21,1,22_NeAr_R_c0_m1_NGDWI21,-0.042728217326199996
MN_RE_2866,-1,14_HeNe_c0_m1_NGDWI21,-1,07_HeAr_L_c0_m1_NGDWI21,1,11_HeHe_R_c0_m1_NGDWI21,1,21_NeAr_L_c0_m1_NGDWI21,-0.0036925641603199996
MN_RE_2867,-1,14_HeNe_c0_m1_NGDWI21,-1,07_HeAr_L_c0_m1_NGDWI21,1,11_HeHe_R_c0_m1_NGDWI21,1,22_NeAr_R_c0_m1_NGDWI21,-0.051168401628900004
MN_RE_2868,-1,14_HeNe_c0_m1_NGDWI21,-1,07_HeAr_L_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,1,08_HeAr_R_c0_m1_NGDWI21,0.0084401215518
MN_RE_2869,-1,14_HeNe_c0_m1_NGDWI21,-1,07_HeAr_L_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,1,08_HeAr_R_c0_m1_NGDWI21,-0.014242760025700001
MN_RE_2870,-1,14_HeNe_c0_m1_NGDWI21,-1,08_HeAr_R_c0_m1_NGDWI21,1,09_HeAr_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,0.018990304867000003
MN_RE_2871,-1,14_HeNe_c0_m1_NGDWI21,-1,08_HeAr_R_c0_m1_NGDWI21,1,09_HeAr_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,-0.0036925641603199996
MN_RE_2872,-1,14_HeNe_c0_m1_NGDWI21,-1,08_HeAr_R_c0_m1_NGDWI21,1,23_NeAr_c0_m1_NGDWI21,1,10_HeHe_L_c0_m1_NGDWI21,-0.0400906714974
MN_RE_2873,-1,14_HeNe_c0_m1_NGDWI21,-1,08_HeAr_R_c0_m1_NGDWI21,1,23_NeAr_c0_m1_NGDWI21,1,11_HeHe_R_c0_m1_NGDWI21,-0.048530855800100005
MN_RE_2874,-1,14_HeNe_c0_m1_NGDWI21,-1,08_HeAr_R_c0_m1_NGDWI21,1,10_HeHe_L_c0_m1_NGDWI21,1,21_NeAr_L_c0_m1_NGDWI21,0.0247929433409
MN_RE_2875,-1,14_HeNe_c0_m1_NGDWI21,-1,08_HeAr_R_c0_m1_NGDWI21,1,10_HeHe_L_c0_m1_NGDWI21,1,22_NeAr_R_c0_m1_NGDWI21,-0.0226828815775
MN_RE_2876,-1,14_HeNe_c0_m1_NGDWI21,-1,08_HeAr_R_c0_m1_NGDWI21,1,11_HeHe_R_c0_m1_NGDWI21,1,21_NeAr_L_c0_m1_NGDWI21,0.0163527590382
MN_RE_2877,-1,14_HeNe_c0_m1_NGDWI21,-1,08_HeAr_R_c0_m1_NGDWI21,1,11_HeHe_R_c0_m1_NGDWI21,1,22_NeAr_R_c0_m1_NGDWI21,-0.0311230031293
MN_RE_2878,-1,14_HeNe_c0_m1_NGDWI21,-1,08_HeAr_R_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,1,07_HeAr_L_c0_m1_NGDWI21,0.048530855800100005
MN_RE_2879,-1,14_HeNe_c0_m1_NGDWI21,-1,08_HeAr_R_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,1,07_HeAr_L_c0_m1_NGDWI21,0.0258479114717
MN_RE_2880,-1,14_HeNe_c0_m1_NGDWI21,-1,21_NeAr_L_c0_m1_NGDWI21,1,09_HeAr_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,0.014770244091100001
MN_RE_2881,-1,14_HeNe_c0_m1_NGDWI21,-1,21_NeAr_L_c0_m1_NGDWI21,1,09_HeAr_c0_m1_NGDWI21,1,25_NeNe_R_c0_m1_NGDWI21,-0.029013004116800002
MN_RE_2882,-1,14_HeNe_c0_m1_NGDWI21,-1,21_NeAr_L_c0_m1_NGDWI21,1,23_NeAr_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,-0.0363980947869
MN_RE_2883,-1,14_HeNe_c0_m1_NGDWI21,-1,21_NeAr_L_c0_m1_NGDWI21,1,23_NeAr_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,-0.0590810391153
MN_RE_2884,-1,14_HeNe_c0_m1_NGDWI21,-1,21_NeAr_L_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,1,07_HeAr_L_c0_m1_NGDWI21,0.044310732273300006
MN_RE_2885,-1,14_HeNe_c0_m1_NGDWI21,-1,21_NeAr_L_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,1,08_HeAr_R_c0_m1_NGDWI21,0.0242653965246
MN_RE_2886,-1,14_HeNe_c0_m1_NGDWI21,-1,21_NeAr_L_c0_m1_NGDWI21,1,25_NeNe_R_c0_m1_NGDWI21,1,07_HeAr_L_c0_m1_NGDWI21,0.00052750916576
MN_RE_2887,-1,14_HeNe_c0_m1_NGDWI21,-1,21_NeAr_L_c0_m1_NGDWI21,1,25_NeNe_R_c0_m1_NGDWI21,1,08_HeAr_R_c0_m1_NGDWI21,-0.0195178516833
MN_RE_2888,-1,14_HeNe_c0_m1_NGDWI21,-1,21_NeAr_L_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,1,22_NeAr_R_c0_m1_NGDWI21,-0.018990304867000003
MN_RE_2889,-1,14_HeNe_c0_m1_NGDWI21,-1,21_NeAr_L_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,1,22_NeAr_R_c0_m1_NGDWI21,-0.0416731864445
MN_RE_2890,-1,14_HeNe_c0_m1_NGDWI21,-1,22_NeAr_R_c0_m1_NGDWI21,1,09_HeAr_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,0.0622460690095
MN_RE_2891,-1,14_HeNe_c0_m1_NGDWI21,-1,22_NeAr_R_c0_m1_NGDWI21,1,09_HeAr_c0_m1_NGDWI21,1,25_NeNe_R_c0_m1_NGDWI21,0.018462820801600003
MN_RE_2892,-1,14_HeNe_c0_m1_NGDWI21,-1,22_NeAr_R_c0_m1_NGDWI21,1,23_NeAr_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,0.0110776673806
MN_RE_2893,-1,14_HeNe_c0_m1_NGDWI21,-1,22_NeAr_R_c0_m1_NGDWI21,1,23_NeAr_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,-0.0116052141969
MN_RE_2894,-1,14_HeNe_c0_m1_NGDWI21,-1,22_NeAr_R_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,1,07_HeAr_L_c0_m1_NGDWI21,0.09178636893900001
MN_RE_2895,-1,14_HeNe_c0_m1_NGDWI21,-1,22_NeAr_R_c0_m1_NGDWI21,1,24_NeNe_L_c0_m1_NGDWI21,1,08_HeAr_R_c0_m1_NGDWI21,0.071741221443
MN_RE_2896,-1,14_HeNe_c0_m1_NGDWI21,-1,22_NeAr_R_c0_m1_NGDWI21,1,25_NeNe_R_c0_m1_NGDWI21,1,07_HeAr_L_c0_m1_NGDWI21,0.0480033089838
MN_RE_2897,-1,14_HeNe_c0_m1_NGDWI21,-1,22_NeAr_R_c0_m1_NGDWI21,1,25_NeNe_R_c0_m1_NGDWI21,1,08_HeAr_R_c0_m1_NGDWI21,0.027957973235100003
MN_RE_2898,-1,14_HeNe_c0_m1_NGDWI21,-1,22_NeAr_R_c0_m1_NGDWI21,1,12_HeNe_L_c0_m1_NGDWI21,1,21_NeAr_L_c0_m1_NGDWI21,0.07596121946800001
MN_RE_2899,-1,14_HeNe_c0_m1_NGDWI21,-1,22_NeAr_R_c0_m1_NGDWI21,1,13_HeNe_R_c0_m1_NGDWI21,1,21_NeAr_L_c0_m1_NGDWI21,0.0532784006414
MN_RE_2900,-1,14_HeNe_c0_m1_NGDWI21,-1,042_CH3CHCH2_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,015_C3H6_cyclopropane_SR-MGN-BE107,6.081123830555
MN_RE_2901,-1,14_HeNe_c0_m1_NGDWI21,-1,042_CH3CHCH2_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,015_C3H6_cyclopropane_SR-MGN-BE107,6.0584406352230005
MN_RE_2902,-1,14_HeNe_c0_m1_NGDWI21,-1,039_CH2_3B1_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,038_CH2_1A1_SR-MGN-BE107,7.83804549157
MN_RE_2903,-1,14_HeNe_c0_m1_NGDWI21,-1,039_CH2_3B1_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,038_CH2_1A1_SR-MGN-BE107,7.815362296238001
MN_RE_2904,-1,14_HeNe_c0_m1_NGDWI21,-1,038_CH2_1A1_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,039_CH2_3B1_SR-MGN-BE107,-7.781074576969
MN_RE_2905,-1,14_HeNe_c0_m1_NGDWI21,-1,038_CH2_1A1_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,039_CH2_3B1_SR-MGN-BE107,-7.803757144792
MN_RE_2906,-1,14_HeNe_c0_m1_NGDWI21,-1,051_CH3OCH3_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,040_CH3CH2OH_SR-MGN-BE107,-10.319763892927
MN_RE_2907,-1,14_HeNe_c0_m1_NGDWI21,-1,051_CH3OCH3_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,040_CH3CH2OH_SR-MGN-BE107,-10.342447088259
MN_RE_2908,-1,14_HeNe_c0_m1_NGDWI21,-1,098_SiH2_1A1_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,099_SiH2_3B1_SR-MGN-BE107,17.463343919179
MN_RE_2909,-1,14_HeNe_c0_m1_NGDWI21,-1,098_SiH2_1A1_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,099_SiH2_3B1_SR-MGN-BE107,17.440660723847
MN_RE_2910,-1,14_HeNe_c0_m1_NGDWI21,-1,099_SiH2_3B1_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,098_SiH2_1A1_SR-MGN-BE107,-17.406373004578
MN_RE_2911,-1,14_HeNe_c0_m1_NGDWI21,-1,099_SiH2_3B1_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,098_SiH2_1A1_SR-MGN-BE107,-17.429055572401
MN_RE_2912,-1,14_HeNe_c0_m1_NGDWI21,-1,003_C2Cl4_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,004_C2F4_SR-MGN-BE107,-103.437499224448
MN_RE_2913,-1,14_HeNe_c0_m1_NGDWI21,-1,003_C2Cl4_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,004_C2F4_SR-MGN-BE107,-103.460181792271
MN_RE_2914,-1,14_HeNe_c0_m1_NGDWI21,-1,004_C2F4_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,003_C2Cl4_SR-MGN-BE107,103.494470139049
MN_RE_2915,-1,14_HeNe_c0_m1_NGDWI21,-1,004_C2F4_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,003_C2Cl4_SR-MGN-BE107,103.471786943717
MN_RE_2916,-1,14_HeNe_c0_m1_NGDWI21,-1,012_C3H4_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,013_C3H4_allene_SR-MGN-BE107,1.3650880986720002
MN_RE_2917,-1,14_HeNe_c0_m1_NGDWI21,-1,012_C3H4_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,014_C3H4_cyclopropene_SR-MGN-BE107,18.56457138595
MN_RE_2918,-1,14_HeNe_c0_m1_NGDWI21,-1,012_C3H4_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,013_C3H4_allene_SR-MGN-BE107,1.34240490334
MN_RE_2919,-1,14_HeNe_c0_m1_NGDWI21,-1,012_C3H4_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,014_C3H4_cyclopropene_SR-MGN-BE107,18.541888818127003
MN_RE_2920,-1,14_HeNe_c0_m1_NGDWI21,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,022_C4H6_2-butyne_SR-MGN-BE107,6.955364349283
MN_RE_2921,-1,14_HeNe_c0_m1_NGDWI21,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,023_C4H6_bicyclobutane_SR-MGN-BE107,21.187398991155
MN_RE_2922,-1,14_HeNe_c0_m1_NGDWI21,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,024_C4H6_cyclobutene_SR-MGN-BE107,9.073787670108
MN_RE_2923,-1,14_HeNe_c0_m1_NGDWI21,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,022_C4H6_2-butyne_SR-MGN-BE107,6.9326817814599995
MN_RE_2924,-1,14_HeNe_c0_m1_NGDWI21,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,023_C4H6_bicyclobutane_SR-MGN-BE107,21.164715795823
MN_RE_2925,-1,14_HeNe_c0_m1_NGDWI21,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,024_C4H6_cyclobutene_SR-MGN-BE107,9.051105102285
MN_RE_2926,-1,14_HeNe_c0_m1_NGDWI21,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,-6.898393434682
MN_RE_2927,-1,14_HeNe_c0_m1_NGDWI21,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,023_C4H6_bicyclobutane_SR-MGN-BE107,14.260519785418001
MN_RE_2928,-1,14_HeNe_c0_m1_NGDWI21,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,024_C4H6_cyclobutene_SR-MGN-BE107,2.14690909188
MN_RE_2929,-1,14_HeNe_c0_m1_NGDWI21,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,-6.921076002505001
MN_RE_2930,-1,14_HeNe_c0_m1_NGDWI21,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,023_C4H6_bicyclobutane_SR-MGN-BE107,14.237837217595
MN_RE_2931,-1,14_HeNe_c0_m1_NGDWI21,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,024_C4H6_cyclobutene_SR-MGN-BE107,2.1242258965480003
MN_RE_2932,-1,14_HeNe_c0_m1_NGDWI21,-1,076_HCOOCH3_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,047_CH3COOH_SR-MGN-BE107,-14.918112821896
MN_RE_2933,-1,14_HeNe_c0_m1_NGDWI21,-1,076_HCOOCH3_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,047_CH3COOH_SR-MGN-BE107,-14.940795389719002
MN_RE_2934,-1,14_HeNe_c0_m1_NGDWI21,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,-21.130428076554
MN_RE_2935,-1,14_HeNe_c0_m1_NGDWI21,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,022_C4H6_2-butyne_SR-MGN-BE107,-14.203548870817
MN_RE_2936,-1,14_HeNe_c0_m1_NGDWI21,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,024_C4H6_cyclobutene_SR-MGN-BE107,-12.085125549992
MN_RE_2937,-1,14_HeNe_c0_m1_NGDWI21,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,-21.153110644377
MN_RE_2938,-1,14_HeNe_c0_m1_NGDWI21,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,022_C4H6_2-butyne_SR-MGN-BE107,-14.226232066149
MN_RE_2939,-1,14_HeNe_c0_m1_NGDWI21,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,024_C4H6_cyclobutene_SR-MGN-BE107,-12.107808745324002
MN_RE_2940,-1,14_HeNe_c0_m1_NGDWI21,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,-9.016816755507001
MN_RE_2941,-1,14_HeNe_c0_m1_NGDWI21,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,022_C4H6_2-butyne_SR-MGN-BE107,-2.089938177279
MN_RE_2942,-1,14_HeNe_c0_m1_NGDWI21,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,023_C4H6_bicyclobutane_SR-MGN-BE107,12.142096464593
MN_RE_2943,-1,14_HeNe_c0_m1_NGDWI21,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,-9.039499950839
MN_RE_2944,-1,14_HeNe_c0_m1_NGDWI21,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,022_C4H6_2-butyne_SR-MGN-BE107,-2.1126207451020003
MN_RE_2945,-1,14_HeNe_c0_m1_NGDWI21,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,023_C4H6_bicyclobutane_SR-MGN-BE107,12.11941389677
MN_RE_2946,-1,14_HeNe_c0_m1_NGDWI21,-1,043_CH3CHO_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,006_C2H4O_SR-MGN-BE107,22.162552369718004
MN_RE_2947,-1,14_HeNe_c0_m1_NGDWI21,-1,043_CH3CHO_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,006_C2H4O_SR-MGN-BE107,22.139869174386003
MN_RE_2948,-1,14_HeNe_c0_m1_NGDWI21,-1,006_C2H4O_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,043_CH3CHO_SR-MGN-BE107,-22.105581455117
MN_RE_2949,-1,14_HeNe_c0_m1_NGDWI21,-1,006_C2H4O_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,043_CH3CHO_SR-MGN-BE107,-22.12826402294
MN_RE_2950,-1,14_HeNe_c0_m1_NGDWI21,-1,040_CH3CH2OH_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,051_CH3OCH3_SR-MGN-BE107,10.376734807528
MN_RE_2951,-1,14_HeNe_c0_m1_NGDWI21,-1,040_CH3CH2OH_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,051_CH3OCH3_SR-MGN-BE107,10.354052239705
MN_RE_2952,-1,14_HeNe_c0_m1_NGDWI21,-1,013_C3H4_allene_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,012_C3H4_SR-MGN-BE107,-1.3081165565619999
MN_RE_2953,-1,14_HeNe_c0_m1_NGDWI21,-1,013_C3H4_allene_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,014_C3H4_cyclopropene_SR-MGN-BE107,17.227969058333002
MN_RE_2954,-1,14_HeNe_c0_m1_NGDWI21,-1,013_C3H4_allene_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,012_C3H4_SR-MGN-BE107,-1.330799751894
MN_RE_2955,-1,14_HeNe_c0_m1_NGDWI21,-1,013_C3H4_allene_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,014_C3H4_cyclopropene_SR-MGN-BE107,17.20528649051
MN_RE_2956,-1,14_HeNe_c0_m1_NGDWI21,-1,014_C3H4_cyclopropene_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,012_C3H4_SR-MGN-BE107,-18.507600471349
MN_RE_2957,-1,14_HeNe_c0_m1_NGDWI21,-1,014_C3H4_cyclopropene_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,013_C3H4_allene_SR-MGN-BE107,-17.170998143732
MN_RE_2958,-1,14_HeNe_c0_m1_NGDWI21,-1,014_C3H4_cyclopropene_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,012_C3H4_SR-MGN-BE107,-18.530283666681
MN_RE_2959,-1,14_HeNe_c0_m1_NGDWI21,-1,014_C3H4_cyclopropene_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,013_C3H4_allene_SR-MGN-BE107,-17.193681339064
MN_RE_2960,-1,14_HeNe_c0_m1_NGDWI21,-1,047_CH3COOH_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,076_HCOOCH3_SR-MGN-BE107,14.975083736497002
MN_RE_2961,-1,14_HeNe_c0_m1_NGDWI21,-1,047_CH3COOH_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,076_HCOOCH3_SR-MGN-BE107,14.952401168674001
MN_RE_2962,-1,14_HeNe_c0_m1_NGDWI21,-1,015_C3H6_cyclopropane_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,042_CH3CHCH2_SR-MGN-BE107,-6.024152915954001
MN_RE_2963,-1,14_HeNe_c0_m1_NGDWI21,-1,015_C3H6_cyclopropane_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,042_CH3CHCH2_SR-MGN-BE107,-6.0468354837769995
MN_RE_2964,-1,14_HeNe_c0_m1_NGDWI21,-1,018_C4H10_isobutane_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,017_C4H10_antiperiplanarbutane_SR-MGN-BE107,1.4743876162920002
MN_RE_2965,-1,14_HeNe_c0_m1_NGDWI21,-1,018_C4H10_isobutane_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,017_C4H10_antiperiplanarbutane_SR-MGN-BE107,1.45170442096
MN_RE_2966,-1,14_HeNe_c0_m1_NGDWI21,-1,017_C4H10_antiperiplanarbutane_SR-MGN-BE107,1,12_HeNe_L_c0_m1_NGDWI21,1,018_C4H10_isobutane_SR-MGN-BE107,-1.4174167016910002
MN_RE_2967,-1,14_HeNe_c0_m1_NGDWI21,-1,017_C4H10_antiperiplanarbutane_SR-MGN-BE107,1,13_HeNe_R_c0_m1_NGDWI21,1,018_C4H10_isobutane_SR-MGN-BE107,-1.440099269514
